NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TNTXM;QTNTXM;TAMPLI;QTAMPLI;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;FFM;QFFM;FF2M;QFF2M;FXY;QFXY;DXY;QDXY;HXY;QHXY;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;DRR;QDRR
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240109;0.0;1;-6.5;1;627;9;-2.2;1;1804;9;-4.2;1;-4.4;1;4.3;1;;;;;1440;9;5.1;1;;;7.7;1;60;1;947;9;12.9;1;30;1;504;9;;;;;;;11.3;1;;;810;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240110;0.0;1;-5.5;1;714;9;-0.2;1;1356;9;-3.0;1;-2.9;1;5.3;1;;;;;1440;9;3.0;1;;;4.8;1;60;1;443;9;6.7;1;60;1;438;9;;;;;;;6.4;1;;;441;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240111;0.0;1;-5.2;1;516;9;1.0;1;1358;9;-2.3;1;-2.1;1;6.2;1;;;;;1249;9;2.9;1;;;6.3;1;60;1;922;9;9.6;1;40;1;1633;9;;;;;;;9.0;1;;;949;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240112;0.0;1;-5.0;1;457;9;-0.1;1;1224;9;-2.6;1;-2.6;1;4.9;1;;;;;1440;9;2.2;1;;;4.8;1;80;1;109;9;8.0;1;30;1;316;9;;;;;;;7.4;1;;;316;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240113;0.0;1;-3.8;1;1748;9;-2.6;1;1213;9;-3.2;1;-3.2;1;1.2;1;;;;;1440;9;2.2;1;;;4.5;1;190;1;1324;9;6.3;1;190;1;1334;9;;;;;;;5.8;1;;;1334;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240114;0.0;1;-5.2;1;1020;9;-1.2;1;525;9;-4.2;1;-3.2;1;4.0;1;;;;;1440;9;3.0;1;;;6.3;1;260;9;2052;9;12.4;1;270;9;2043;9;;;;;;;11.2;1;;;2043;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240115;3.0;1;-4.0;1;1813;9;0.8;1;1136;9;-0.9;1;-1.6;1;4.8;1;;;;;1138;9;3.8;1;;;6.2;1;210;1;930;9;13.1;1;280;1;1522;9;;;;;;;12.4;1;;;1522;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240116;1.0;1;-5.4;1;539;9;2.6;1;1346;9;-1.9;1;-1.4;1;8.0;1;;;;;1149;9;1.9;1;;;5.0;1;260;1;45;9;8.3;1;270;1;41;9;;;;;;;7.6;1;;;44;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240117;12.0;1;-4.4;1;2345;9;12.5;1;2036;9;2.1;1;4.1;1;16.9;1;;;;;795;9;4.7;1;;;12.9;1;190;1;1553;9;18.1;1;190;1;1549;9;;;;;;;17.1;1;;;1549;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240118;10.6;1;-1.1;1;1754;9;0.6;1;601;9;0.9;1;-0.3;1;1.7;1;;;;;888;9;3.7;1;;;7.4;1;80;1;601;9;13.1;1;250;1;57;9;;;;;;;11.7;1;;;57;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240119;0.2;1;-3.2;1;640;9;0.0;1;1039;9;-2.2;1;-1.6;1;3.2;1;;;;;1440;9;2.0;1;;;3.8;1;290;1;509;9;6.5;1;300;1;1219;9;;;;;;;5.9;1;;;1013;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240120;0.0;1;-6.5;1;618;9;-0.8;1;1154;9;-4.4;1;-3.7;1;5.7;1;;;;;1440;9;1.6;1;;;4.1;1;140;9;2257;9;5.3;1;130;9;2212;9;;;;;;;5.1;1;;;2212;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240121;0.0;1;-5.9;1;651;9;5.0;1;433;9;-0.5;1;-0.5;1;10.9;1;;;;;723;9;4.8;1;;;10.8;1;170;9;2100;9;14.1;1;170;9;2104;9;;;;;;;13.4;1;;;2302;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240122;8.8;1;2.4;1;2249;9;11.7;1;1315;9;6.8;1;7.1;1;9.3;1;;;;;0;9;7.9;1;;;12.4;1;200;1;1028;9;21.3;1;250;9;2203;9;;;;;;;18.5;1;;;2203;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240123;1.4;1;4.8;1;447;9;12.6;1;408;9;7.6;1;8.7;1;7.8;1;;;;;0;1;6.6;1;;;10.3;1;180;1;1852;1;18.4;1;250;1;305;9;;;;;;;16.8;1;;;320;1;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240124;0.0;1;6.7;1;1801;9;13.7;1;1027;9;11.6;1;10.2;1;7.0;1;;;;;0;9;6.7;1;;;10.7;1;230;1;946;9;21.9;1;210;1;328;9;;;;;;;19.8;1;;;328;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240125;1.6;1;7.0;1;746;9;9.9;1;1139;9;8.9;1;8.5;1;2.9;1;;;;;0;9;2.8;1;;;5.6;1;270;1;1;9;10.3;1;290;1;47;9;;;;;;;8.8;1;;;13;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240126;1.4;1;7.9;1;1944;9;11.5;1;1018;9;8.3;1;9.7;1;3.6;1;;;;;0;9;4.8;1;;;8.0;1;190;1;747;9;14.5;1;270;1;1428;9;;;;;;;13.2;1;;;1420;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240127;0.0;1;-0.1;1;707;9;6.9;1;1418;9;3.0;1;3.4;1;7.0;1;;;;;24;9;2.5;1;;;3.8;1;90;9;2145;9;5.7;1;40;1;1803;9;;;;;;;5.1;1;;;1803;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240128;0.0;1;-1.0;1;552;9;6.0;1;1402;9;2.2;1;2.5;1;7.0;1;;;;;333;9;2.3;1;;;3.5;1;110;1;1018;9;5.0;1;90;1;422;9;;;;;;;4.7;1;;;259;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240129;0.2;1;-0.5;1;738;9;9.3;1;1456;9;4.6;1;4.4;1;9.8;1;;;;;107;9;1.3;1;;;3.9;1;180;1;1309;9;5.4;1;190;1;1317;9;;;;;;;5.3;1;;;1317;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240130;0.0;1;1.3;1;824;9;9.5;1;2122;9;6.3;1;5.4;1;8.2;1;;;;;0;9;1.8;1;;;4.1;1;180;1;1454;9;6.0;1;180;1;1453;9;;;;;;;;;;;;;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240131;0.4;1;7.0;1;657;9;10.3;1;2236;9;8.6;1;8.7;1;3.3;1;;;;;0;9;2.2;1;;;5.8;1;270;9;2342;9;12.3;1;280;9;2338;9;;;;;;;10.3;1;;;2338;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240201;1.4;1;7.7;1;302;9;9.4;1;1429;9;8.0;1;8.6;1;1.7;1;;;;;0;9;3.0;1;;;6.7;1;240;1;636;9;14.7;1;280;1;106;9;;;;;;;11.7;1;;;106;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240202;0.0;1;5.4;1;227;9;11.4;1;1430;9;8.0;1;8.4;1;6.0;1;;;;;0;9;3.0;1;;;6.3;1;240;9;2201;9;10.2;1;240;9;2159;9;;;;;;;9.6;1;;;2159;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240203;0.0;1;5.9;1;801;9;9.1;1;1117;9;7.6;1;7.5;1;3.2;1;;;;;0;9;4.1;1;;;5.7;1;240;1;1354;9;10.2;1;250;1;1730;9;;;;;;;9.0;1;;;1730;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240204;0.0;1;4.8;1;643;9;9.2;1;1111;9;7.3;1;7.0;1;4.4;1;;;;;0;9;6.0;1;;;8.7;1;240;1;1357;9;14.1;1;240;1;1208;9;;;;;;;13.1;1;;;1412;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240205;0.0;1;5.6;1;1728;9;9.1;1;1024;9;6.8;1;7.4;1;3.5;1;;;;;0;9;5.0;1;;;7.8;1;190;1;718;9;14.2;1;280;9;2343;9;;;;;;;13.2;1;;;2343;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240206;0.0;1;4.3;1;837;9;9.7;1;531;9;6.3;1;7.0;1;5.4;1;;;;;0;9;7.2;1;;;10.6;1;190;1;955;9;14.5;1;200;9;2030;9;;;;;;;13.7;1;;;2030;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240207;4.8;1;7.3;1;2219;9;10.6;1;37;9;9.3;1;9.0;1;3.3;1;;;;;0;9;7.5;1;;;10.0;1;220;1;1443;9;17.8;1;220;1;1234;9;;;;;;;15.8;1;;;1230;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240208;3.2;1;8.6;1;1801;9;13.1;1;1259;9;10.6;1;10.9;1;4.5;1;;;;;0;9;5.9;1;;;8.4;1;200;1;1409;9;14.2;1;250;1;1223;9;;;;;;;12.7;1;;;1247;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240209;5.4;1;9.2;1;251;9;13.0;1;1241;9;10.3;1;11.1;1;3.8;1;;;;;0;9;5.7;1;;;8.6;1;200;1;1257;9;12.0;1;190;1;1130;9;;;;;;;11.0;1;;;1252;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240210;2.4;1;7.7;1;522;9;10.7;1;1431;9;9.0;1;9.2;1;3.0;1;;;;;0;9;2.5;1;;;7.2;1;180;1;8;9;9.4;1;170;1;104;9;;;;;;;8.9;1;;;58;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240211;1.0;1;5.6;1;504;9;10.3;1;1125;9;7.7;1;8.0;1;4.7;1;;;;;0;9;5.4;1;;;7.7;1;210;1;1354;9;15.0;1;270;1;58;9;;;;;;;12.5;1;;;58;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240212;0.0;1;6.5;1;549;9;9.4;1;1219;9;7.4;1;8.0;1;2.9;1;;;;;0;9;3.2;1;;;5.8;1;230;1;30;9;11.1;1;230;1;7;9;;;;;;;9.8;1;;;7;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240213;0.0;1;4.5;1;2342;9;10.4;1;1209;9;7.2;1;7.5;1;5.9;1;;;;;0;9;2.2;1;;;4.6;1;190;9;2156;9;6.8;1;270;1;1457;9;;;;;;;5.9;1;;;1457;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240214;0.2;1;5.2;1;139;9;12.3;1;1352;9;9.4;1;8.8;1;7.1;1;;;;;0;9;5.1;1;;;7.5;1;180;1;256;9;11.2;1;250;1;1706;9;;;;;;;10.6;1;;;1706;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240215;0.0;1;6.3;1;636;9;13.2;1;1403;9;10.5;1;9.8;1;6.9;1;;;;;0;9;3.3;1;;;5.5;1;170;1;607;9;7.7;1;170;9;0;9;;;;;;;7.0;1;;;2357;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240216;5.8;1;8.3;1;625;9;15.6;1;1058;9;11.6;1;12.0;1;7.3;1;;;;;0;9;3.3;1;;;6.2;1;200;1;221;9;8.8;1;280;1;1152;9;;;;;;;8.2;1;;;1152;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240217;0.0;1;8.1;1;701;9;12.0;1;1414;9;9.3;1;10.1;1;3.9;1;;;;;0;9;2.7;1;;;3.9;1;300;1;1048;9;7.3;1;310;1;1036;9;;;;;;;6.8;1;;;1148;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240218;2.6;1;5.1;1;545;9;10.2;1;1339;9;8.1;1;7.7;1;5.1;1;;;;;0;9;2.8;1;;;7.9;1;220;9;2050;9;11.2;1;220;9;2041;9;;;;;;;10.7;1;;;2041;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240219;1.8;1;8.0;1;614;9;11.7;1;1235;9;9.4;1;9.9;1;3.7;1;;;;;0;9;3.8;1;;;6.4;1;310;1;503;9;12.3;1;290;1;510;9;;;;;;;10.7;1;;;502;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240220;0.0;1;4.9;1;432;9;10.5;1;1443;9;7.5;1;7.7;1;5.6;1;;;;;0;9;3.3;1;;;4.9;1;300;1;56;9;10.5;1;250;1;1306;9;;;;;;;9.4;1;;;1306;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240221;7.6;1;3.5;1;639;9;11.4;1;2019;9;7.7;1;7.5;1;7.9;1;;;;;0;9;4.4;1;;;11.1;1;220;9;2227;9;16.6;1;220;9;2220;9;;;;;;;15.7;1;;;2220;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240222;11.6;1;8.3;1;342;9;12.0;1;1901;9;9.3;1;10.2;1;3.7;1;;;;;0;9;9.3;1;;;14.7;1;240;9;1913;9;28.4;1;240;9;1906;9;;;;;;;25.8;1;;;1906;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240223;0.8;1;2.8;1;558;9;9.7;1;1131;9;6.2;1;6.3;1;6.9;1;;;;;0;9;5.8;1;;;9.5;1;250;1;336;9;16.3;1;250;1;332;9;;;;;;;14.6;1;;;332;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240224;0.4;1;2.6;1;346;9;8.8;1;1447;9;5.1;1;5.7;1;6.2;1;;;;;0;9;5.5;1;;;8.2;1;170;9;2321;9;11.5;1;170;1;227;9;;;;;;;11.1;1;;;227;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240225;4.2;1;2.8;1;103;9;11.1;1;1353;9;6.7;1;7.0;1;8.3;1;;;;;0;9;4.7;1;;;7.4;1;170;1;25;9;10.9;1;170;1;19;9;;;;;;;10.2;1;;;19;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240226;0.4;1;5.2;1;524;9;11.8;1;1450;9;8.3;1;8.5;1;6.6;1;;;;;0;9;3.7;1;;;8.2;1;150;1;31;9;13.6;1;150;1;31;9;;;;;;;13.2;1;;;31;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240227;0.0;1;5.5;1;701;9;10.8;1;1438;9;7.7;1;8.2;1;5.3;1;;;;;0;9;3.2;1;;;6.4;1;50;1;944;9;10.6;1;50;1;8;9;;;;;;;9.7;1;;;8;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240228;0.0;1;2.0;1;628;9;10.7;1;1424;9;5.0;1;6.4;1;8.7;1;;;;;0;9;2.4;1;;;3.9;1;280;9;2256;9;6.1;1;340;1;1200;9;;;;;;;5.4;1;;;1113;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240229;0.2;1;-1.9;1;622;9;10.6;1;1411;9;4.1;1;4.4;1;12.5;1;;;;;448;9;2.0;1;;;4.9;1;280;1;322;1;8.9;1;280;1;319;9;;;;;;;8.7;1;;;319;1;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240301;0.0;1;2.4;1;308;9;10.4;1;1348;9;6.5;1;6.4;1;8.0;1;;;;;0;9;3.8;1;;;7.7;1;170;9;2014;9;9.8;1;170;9;2031;9;;;;;;;9.4;1;;;2031;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240302;0.0;1;3.2;1;457;9;14.7;1;1347;9;8.8;1;9.0;1;11.5;1;;;;;0;9;3.5;1;;;7.2;1;170;1;217;9;9.9;1;180;1;212;9;;;;;;;9.0;1;;;212;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240303;0.0;1;6.7;1;637;9;11.4;1;1444;9;9.0;1;9.1;1;4.7;1;;;;;0;9;3.4;1;;;6.1;1;270;9;2211;9;12.0;1;290;9;2155;9;;;;;;;10.4;1;;;1943;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240304;0.8;1;6.2;1;520;9;7.9;1;1347;9;6.9;1;7.1;1;1.7;1;;;;;0;9;2.7;1;;;5.5;1;280;1;31;9;11.1;1;290;1;247;9;;;;;;;9.8;1;;;247;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240305;0.6;1;6.1;1;757;9;9.4;1;1528;9;7.1;1;7.8;1;3.3;1;;;;;0;9;1.8;1;;;4.5;1;190;1;1059;9;6.9;1;280;1;737;9;;;;;;;6.6;1;;;737;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240306;1.6;1;4.2;1;527;9;8.7;1;1359;9;6.2;1;6.5;1;4.5;1;;;;;0;9;2.3;1;;;3.6;1;280;1;847;9;7.6;1;280;1;847;9;;;;;;;6.1;1;;;847;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240307;0.0;1;3.0;1;634;9;8.0;1;1233;9;5.3;1;5.5;1;5.0;1;;;;;0;9;4.5;1;;;7.0;1;60;1;929;9;10.8;1;40;1;835;9;;;;;;;9.9;1;;;1014;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240308;0.0;1;0.7;1;556;9;8.8;1;1350;9;5.1;1;4.8;1;8.1;1;;;;;0;9;3.9;1;;;6.6;1;60;1;1459;9;9.6;1;60;1;1451;9;;;;;;;9.1;1;;;1451;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240309;0.0;1;2.9;1;559;9;13.2;1;1447;9;8.5;1;8.1;1;10.3;1;;;;;0;9;3.5;1;;;6.4;1;70;9;2207;9;9.5;1;60;9;1938;9;;;;;;;9.0;1;;;1938;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240310;9.0;1;7.2;1;534;9;10.9;1;1212;9;8.4;1;9.1;1;3.7;1;;;;;0;9;3.6;1;;;6.8;1;60;1;633;9;10.0;1;50;1;728;9;;;;;;;9.5;1;;;728;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240311;0.0;1;4.5;1;519;9;13.5;1;1405;9;8.7;1;9.0;1;9.0;1;;;;;0;9;3.8;1;;;5.4;1;190;1;1232;9;9.4;1;270;1;1419;9;;;;;;;8.6;1;;;1419;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240312;11.8;1;5.7;1;2343;9;9.8;1;1049;9;7.7;1;7.8;1;4.1;1;;;;;0;9;4.1;1;;;8.7;1;180;9;2323;9;12.7;1;190;9;2217;9;;;;;;;11.8;1;;;2247;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240313;1.8;1;6.7;1;2032;9;14.9;1;1345;9;10.8;1;10.8;1;8.2;1;;;;;0;9;2.8;1;;;6.0;1;190;1;5;9;10.4;1;280;1;241;9;;;;;;;9.6;1;;;242;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240314;0.0;1;4.6;1;621;9;17.2;1;1424;9;11.5;1;10.9;1;12.6;1;;;;;0;9;2.3;1;;;6.2;1;200;9;2347;9;7.8;1;210;9;2339;9;;;;;;;7.3;1;;;2339;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240315;6.0;1;9.3;1;544;9;15.5;1;1616;9;12.0;1;12.4;1;6.2;1;;;;;0;9;5.0;1;;;8.3;1;200;9;2236;9;13.0;1;250;1;1133;9;;;;;;;12.2;1;;;1133;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240316;1.0;1;8.5;1;2350;9;13.7;1;1321;9;10.2;1;11.1;1;5.2;1;;;;;0;9;3.7;1;;;7.2;1;260;1;1158;9;14.7;1;270;1;1153;9;;;;;;;13.5;1;;;1153;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240317;3.0;1;4.8;1;401;9;12.4;1;1406;9;9.0;1;8.6;1;7.6;1;;;;;0;9;1.7;1;;;3.4;1;130;9;1957;9;4.3;1;50;1;112;9;;;;;;;4.1;1;;;112;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240318;1.2;1;8.8;1;643;9;17.0;1;1350;9;11.0;1;12.9;1;8.2;1;;;;;0;9;1.9;1;;;4.4;1;190;9;2235;9;6.5;1;270;1;1545;9;;;;;;;6.0;1;;;1545;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240319;0.0;1;5.4;1;601;9;17.4;1;1616;9;11.3;1;11.4;1;12.0;1;;;;;0;9;1.5;1;;;3.6;1;50;9;2243;9;5.9;1;40;9;2243;9;;;;;;;5.6;1;;;2243;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240320;0.0;1;7.1;1;659;9;18.2;1;1606;9;12.0;1;12.7;1;11.1;1;;;;;0;9;1.5;1;;;3.4;1;70;1;551;9;4.4;1;70;1;529;9;;;;;;;4.2;1;;;529;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240321;0.0;1;9.9;1;217;9;17.4;1;1226;9;13.6;1;13.7;1;7.5;1;;;;;0;9;2.7;1;;;5.3;1;290;1;1150;9;10.0;1;310;1;1412;9;;;;;;;8.9;1;;;1335;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240322;1.0;1;9.9;1;336;9;18.8;1;1526;9;14.0;1;14.4;1;8.9;1;;;;;0;9;2.3;1;;;4.8;1;210;9;2321;9;6.4;1;250;9;2153;9;;;;;;;6.0;1;;;2153;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240323;4.9;1;3.9;1;1246;9;10.9;1;1158;9;7.4;1;7.4;1;7.0;1;;;;;0;9;4.9;1;;;;;;;;;22.0;1;260;1;1609;9;;;;;;;17.7;1;;;1613;1;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240324;3.4;1;3.1;1;;;8.9;1;;;5.3;1;6.0;1;5.8;1;;;;;0;9;5.9;1;;;;;;;;;19.8;1;;;;;;;;;;;;;;;;;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240325;0.0;1;2.8;1;;;12.2;1;1505;9;7.3;1;7.5;1;9.4;1;;;;;0;9;3.4;1;;;5.7;1;100;1;1346;1;9.2;1;110;1;1337;9;;;;;;;8.8;1;;;1453;1;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240326;0.0;1;4.6;1;340;9;15.4;1;1456;9;9.6;1;10.0;1;10.8;1;;;;;0;9;2.5;1;;;4.7;1;60;1;1531;1;7.0;1;60;1;1527;9;;;;;;;6.5;1;;;1527;1;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240327;0.4;1;6.1;1;1757;9;8.0;1;601;9;6.9;1;7.1;1;1.9;1;;;;;0;9;4.2;1;;;7.7;1;180;9;2337;9;13.2;1;280;1;919;9;;;;;;;12.0;1;;;954;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240328;0.0;1;2.8;1;356;9;12.7;1;1423;9;7.7;1;7.8;1;9.9;1;;;;;0;9;7.4;1;;;13.2;1;210;1;1404;9;19.4;1;210;1;1355;9;;;;;;;18.8;1;;;1359;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240329;4.0;1;6.6;1;2009;9;12.5;1;1547;9;9.4;1;9.6;1;5.9;1;;;;;0;9;3.5;1;;;8.8;1;170;1;903;9;11.5;1;170;1;902;9;;;;;;;10.7;1;;;902;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240330;4.8;1;8.1;1;425;9;14.4;1;1608;9;10.4;1;11.3;1;6.3;1;;;;;0;9;2.2;1;;;4.4;1;260;1;1721;9;8.6;1;250;1;1718;9;;;;;;;7.8;1;;;1238;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240331;7.2;1;7.6;1;347;9;17.2;1;1553;9;11.5;1;12.4;1;9.6;1;;;;;0;9;2.6;1;;;5.3;1;80;1;959;9;10.3;1;300;9;1944;9;;;;;;;9.0;1;;;2001;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240401;4.0;1;7.2;1;1124;9;11.3;1;1528;9;8.7;1;9.3;1;4.1;1;;;;;0;9;4.0;1;;;8.5;1;220;9;1953;9;14.5;1;260;1;1056;9;;;;;;;12.8;1;;;1056;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240402;0.4;1;6.2;1;340;9;14.0;1;1614;9;10.0;1;10.1;1;7.8;1;;;;;0;9;5.7;1;;;8.5;1;240;1;1027;9;15.3;1;260;1;1018;9;;;;;;;13.4;1;;;807;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240403;4.8;1;7.4;1;600;9;14.3;1;1530;9;10.7;1;10.9;1;6.9;1;;;;;0;9;5.7;1;;;8.1;1;240;9;2144;9;14.7;1;240;9;2136;9;;;;;;;13.1;1;;;2136;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240404;3.2;1;10.3;1;247;9;16.5;1;1416;9;12.7;1;13.4;1;6.2;1;;;;;0;9;6.2;1;;;11.0;1;200;1;1229;9;17.3;1;220;1;1018;9;;;;;;;16.0;1;;;1018;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240405;0.0;1;11.0;1;427;9;21.1;1;1129;9;16.4;1;16.1;1;10.1;1;;;;;0;9;4.9;1;;;8.6;1;180;1;937;9;12.1;1;180;1;1033;9;;;;;;;11.6;1;;;1033;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240406;0.0;1;12.3;1;515;9;25.8;1;1400;9;19.2;1;19.1;1;13.5;1;;;;;0;9;5.9;1;;;10.6;1;170;9;2257;9;15.6;1;170;9;2250;9;;;;;;;13.6;1;;;2247;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240407;0.0;1;16.5;1;142;9;22.3;1;1333;9;19.4;1;19.4;1;5.8;1;;;;;0;9;2.6;1;;;6.6;1;250;1;349;9;11.5;1;260;1;340;9;;;;;;;10.3;1;;;422;9;;
67516001;WALTENHEIM-SUR-ZORN;48.743500;7.610000;252;20240408;0.0;1;14.3;1;530;9;23.4;1;1506;9;19.6;1;18.9;1;9.1;1;;;;;0;9;3.5;1;;;5.8;1;180;1;607;9;9.8;1;180;9;2256;9;;;;;;;8.7;1;;;2256;9;;
